id_film,titre_original,annee_sortie,duree,genres,acteurs,personnage_film,directeur,moyenne_notes,nombre_votes,description_en,popularite,chemin_affiche,description_fr,trailer_url,video_id
tt19381382,Cocorico,2024,92,Comedy,"['Christian Clavier', 'Didier Bourdon', 'Sylvie Testud']","['Frédéric Bouvier Sauvage', 'Gérard Martin', 'Nicole Martin']",Julien Hervé,5.8,2697.0,"The Bouvier-Sauvages, a large aristocratic family, meet the much more modest Martin family when their children's wedding is announced. For the occasion, the future bride and groom offer their parents DNA tests, which will reveal their true origins. The results are totally unexpected and will make the effect of a bomb.",1.06,/nAp0VzDEOn7rvHrc63DHqrMOqK4.jpg,"Sur le point de se marier, Alice et François décident de réunir leurs deux familles. Pour l’occasion, ils réservent à leurs parents un cadeau original : des tests ADN pour que chacun puisse découvrir les origines de ses ancêtres. Mais la surprise va virer au fiasco quand les Bouvier Sauvage, grande famille aristocrate, et les Martin, beaucoup plus modestes, découvrent les résultats, pour le moins… inattendus !",https://www.youtube.com/watch?v=n6M-AKZBS_Y,n6M-AKZBS_Y
tt19722066,Ducobu Président !,2022,86,Comedy,"['Gabin Tomasino', 'Adèle Barazzuol', 'Elie Semoun']","['Ducobu', 'Léonie Gratin', 'Gustave Latouche']",Elie Semoun,3.7,219.0,"Ducobu is elected president of the school, much to Léonie and Latouche's despair!",5.403,/8cZaSS2XlTraxaflMt0gLstORsa.jpg,"Une nouvelle année scolaire démarre pour Ducobu ! À l’école Saint Potache, une élection exceptionnelle va avoir lieu pour élire le président des élèves. C’est le début d’une campagne électorale un peu folle dans laquelle vont se lancer les deux adversaires principaux : Ducobu et Léonie. À l’aide de son ami Kitrish et de ses nombreux gadgets, Ducobu triche comme jamais et remporte l’élection. Parc d’attraction dans la cour, retour de la sieste, suppression des légumes à la cantine… pour Latouche, trop c’est trop !",https://www.youtube.com/watch?v=W8pa0xf5vis,W8pa0xf5vis
tt19841734,L'innocent,2022,99,Comedy,"['Louis Garrel', 'Roschdy Zem', 'Noémie Merlant']","['Abel Lefranc', 'Michel Ferrand', 'Clémence Genièvre']",Louis Garrel,6.7,4307.0,"The story centres on Sylvie, a nearly sixty-year-old woman who has fallen in love with Michel, a thug she marries in prison. The two of them dream of starting again with a clean slate by opening a flower shop. But Sylvie’s son Abel, convinced that Michel will fall into a life of crime, disapproves of this relationship…",7.857,/p6tlxGSv5IfpQfTf81uAn5XP1Bv.jpg,"Quand Abel apprend que sa mère Sylvie, la soixantaine, est sur le point de se marier avec un homme en prison, il panique. Épaulé par Clémence, sa meilleure amie, il va tout faire pour essayer de la protéger. Mais la rencontre avec Michel, son nouveau beau-père, pourrait bien offrir à Abel de nouvelles perspectives.",https://www.youtube.com/watch?v=fPIEpTc64Vw,fPIEpTc64Vw
tt19858178,Les vieux fourneaux 2: Bons pour l'asile,2022,97,Comedy,"['Pierre Richard', 'Eddy Mitchell', 'Bernard Le Coq']","['Pierrot', 'Emile dit Milie', 'Antoine']",Christophe Duthuron,5.0,162.0,"To come to the aid of migrants he was hiding in Paris, Pierrot takes them to the South-West to Antoine, who himself is already welcoming Mimile, in the midst of reconquering love for Berthe. Expecting to find calm and voluptuousness in the countryside, the six refugees will taste above all the legendary hospitality of a French village. The perfect opportunity to shake up fears and prejudices for Sophie and our three Old Furnaces, promoted to unexpected consultants of an electoral campaign that Larquebuse, the mayor of Montcoeur is not about to forget.",1.977,/y7AfaAbrRro8c2N99JTIbEFSrra.jpg,"Pour venir en aide à des migrants qu’il cachait à Paris, Pierrot les conduit dans le Sud- Ouest chez Antoine qui lui-même accueille déjà Mimile, en pleine reconquête amoureuse de Berthe. S’attendant à trouver à la campagne calme et volupté, les six réfugiés gouteront surtout à la légendaire hospitalité d’un village français. L’occasion rêvée de secouer les peurs et les préjugés pour Sophie et nos trois Vieux Fourneaux, promus consultants inattendus d'une campagne électorale que Larquebuse, le maire de Montcoeur n’est pas prêt d’oublier.",https://www.youtube.com/watch?v=X2L6rcM9j2U,X2L6rcM9j2U
tt20227026,Grand Paris,2022,72,Comedy,"['Mahamadou Sangaré', 'Martin Jauvat', 'William Lebghil']","['Leslie', 'Renard', 'Amin']",Martin Jauvat,5.9,174.0,"Leslie, a young and idle suburbanite, drags his best friend Fox into a shady scheme across the Île-de-France. On a construction site for the future metro line of the Grand Paris, they discover a mysterious artefact. Another opportunity to make a little money. But along their journey, the Parisian suburbs become the scene of strange phenomena.",2.139,/zIqs0UnlILWV7ODxwewN1XogDPg.jpg,"Leslie et Renard, deux jeunes glandeurs de banlieue parisienne, trouvent un mystérieux objet sur un chantier de la future ligne de métro du Grand Paris. Artefact, talisman antique, ou relique d’une civilisation disparue ? Persuadés d’avoir trouvé la poule aux œufs d’or, les deux amis mènent l’enquête, avec les moyens du bord, le temps d’une folle nuit aux quatre coins de l’Île de France.",https://www.youtube.com/watch?v=rHelkVM8cec,rHelkVM8cec
tt20330434,Mon crime,2023,102,Comedy,"['Nadia Tereszkiewicz', 'Rebecca Marder', 'Isabelle Huppert']","['Madeleine Verdier', 'Pauline Mauléon', 'Odette Chaumette']",François Ozon,6.5,5894.0,"In 1930s Paris, Madeleine, a pretty, young, penniless and talentless actress, is accused of murdering a famous producer. Helped by her best friend Pauline, a young unemployed lawyer, she is acquitted on the grounds of self-defense. A new life of fame and success begins, until the truth comes out.",8.193,/A1ABwrOmR9rRBOBKfUsYKYpOhDd.jpg,"Dans les années 30 à Paris, Madeleine Verdier, jeune et jolie actrice sans le sou et sans talent, est accusée du meurtre d’un célèbre producteur. Aidée de sa meilleure amie Pauline, jeune avocate au chômage, elle est acquittée pour légitime défense. Commence alors une nouvelle vie, faite de gloire et de succès, jusqu’à ce que la vérité éclate au grand jour.",https://www.youtube.com/watch?v=PaNkAPIUvpA,PaNkAPIUvpA
tt20413946,Tout fout le camp,2022,94,Comedy,"['Thomas Scimeca', 'Nicolas Belvalette', 'Jonathan Capdevielle']","['Thomas', 'Usé', 'Jojo']",Sébastien Betbeder,5.5,94.0,"Thomas, a frustrated reporter who works for a local newspaper in North of France, is assigned to write a portrait of alternative musician and recent mayoral candidate Usé. After the interview, the two men happen upon the inanimate body of a man lying in a desolate alley.  To their surprise, the man – Jojo – rises before them like a zombie. He appears to be fine, but has lost his memory. Some clues lead them to Jojo’s little sister Marilou. Through a series of unexpected events, the newfound friends forge bonds and embark upon a surreal journey.",1.079,/ueLIO5XdY5O0BWRUEyWxMfND3nJ.jpg,"Dans une ville du Nord de la France, Thomas, pigiste au journal local, doit faire le portrait d'Usé, musicien atypique et ancien candidat à l'élection municipale. Tandis que les deux hommes apprennent à se connaître, ils découvrent, le corps inanimé de Jojo. Mais ce dernier ressuscite.",https://www.youtube.com/watch?v=pvxQVBkp4xU,pvxQVBkp4xU
tt20424172,Alibi.com 2,2023,88,Comedy,"['Philippe Lacheau', 'Élodie Fontan', 'Tarek Boudali']","[""Grégory 'Greg' Van Huffel"", 'Flo Martin', 'Medhi']",Philippe Lacheau,6.5,3197.0,"After closing his agency Alibi.com and promising Flo that he would never lie to her again, Greg's new life became quiet, too quiet... Not for long! When he decides to propose to Flo, Greg is up against the wall and has to introduce his family. But with his crooked father and his ex-charm actress mother, this could ruin his future union. He has no choice but to reopen his agency with his former accomplices for an ultimate Alibi and to find more presentable fake parents.",12.678,/hiMcN5jpDEeT1ZytPuNwad7XxBE.jpg,"Après avoir fermé son agence Alibi.com et promis à Flo qu'il ne lui mentirait plus jamais, la nouvelle vie de Greg est devenue tranquille, trop tranquille… Plus pour longtemps ! Lorsqu’il décide de demander Flo en mariage, Greg est au pied du mur et doit se résoudre à présenter sa famille. Mais entre son père escroc et sa mère ex-actrice de films de charme, ça risque fort de ruiner sa future union. Il n'a donc pas d'autre choix que de rouvrir son agence avec ses anciens complices pour un ultime Alibi et de se trouver des faux parents plus présentables.",https://www.youtube.com/watch?v=TNvXaQrS-e0,TNvXaQrS-e0
tt20511498,Plancha,2022,100,Comedy,"['Lambert Wilson', 'Franck Dubosc', 'Guillaume de Tonquédec']","['Antoine Chevalier', 'Baptiste', 'Yves']",Eric Lavaine,5.4,665.0,"To celebrate Yves’ 50th birthday, his friends plan to take him to the sunny paradise of Paros in Greece. But due to a cancelled flight, the holiday will take place in a far less glamorous and much rainier destination: Yves’ family home in Brittany. During the vacation, their bonds are challenged by Antoine’s constant complaining, Yves’ pride, Baptiste’s superstition and Laurent’s jealousy of Jean-Mich’s perfect life and family. On top of that, Antoine’s supposedly harmless joke – offering Yves a DNA ancestry test – has unforeseen consequences…",5.299,/vUZVyYwtVljeY57EY5R1PEdfy9m.jpg,"Un groupe d’amis se réjouit de fêter les 50 ans de l’un d’entre eux, Yves, en Grèce. Mais l’annulation de leur vol les contraint à se rabattre sur le Finistère, dans le manoir familial de Yves, qui, en tant que parfait breton, leur a brossé un portrait idyllique de la Bretagne : vieilles pierres, lande fascinante, plages de sable fin et Fest Noz endiablés. Tout y est, en effet, mais sous la pluie. Et surtout, l’anniversaire de Yves va être l’occasion de révélations inattendues.",https://www.youtube.com/watch?v=1ZEJEgxtNI4,1ZEJEgxtNI4
tt20601908,BDE,2023,106,Comedy,"['Michaël Youn', 'Héléna Noguerra', 'Lucien Jean-Baptiste']","['Bob', 'Romane', 'Max']",Michaël Youn,3.8,565.0,"The story of four lifelong friends who met in the 2000s when they were presidents of the BDE of the Nantes Institute of Business. At the time, they were the ""Bioman"": the kings of partying, excess and ""transmutation"". 20 years later, they have mellowed out and lead well-ordered lives. Except... Once a year, when they get together for the WEB: the Bioman Weekend. There, they ""transmute"" hard as they like to say. In short: they drink and sing in a pathetic way.",117.853,/ofWJ1UiUFJncIGBV2E9f9CGRFwk.jpg,"L’histoire de quatre amis pour la vie qui se sont rencontrés dans les années 2000 lorsqu’ils étaient à la présidence du BDE du Nantes Institute of Business. À l’époque, ils étaient les « Bioman » : les rois de la fête, des excès et de la « transmutation ». 20 ans plus tard, ils se sont assagis et mènent des vies bien rangées. Sauf… Une fois par an, quand ils se retrouvent pour le WEB : le Week End Des Bioman. Où là, ça « transmute » fort comme ils aiment à le dire. En clair : ça boit et ça chante de façon pathétique. Cette année, direction « la Folie Douce » à Val Thorens pour un week-end de ouf.",https://www.youtube.com/watch?v=277gH6Z9sNM,277gH6Z9sNM
tt20673642,La traversée,2022,105,Comedy,"['Alban Ivanov', 'Lucien Jean-Baptiste', 'Audrey Pirault']","['Riton', 'Alex', 'Stéphanie']",Varante Soudjian,5.9,410.0,"Community workers, Alex and Stéphanie take five teen dropouts on an educational journey across the Mediterranean. But their skipper happens to be an ex cop with a powerful hatred for youths from the hood.",5.286,/1a7O0s8VwKrWveD58WpBF3a5FIz.jpg,"Éducateurs de quartier, Alex et Stéphanie emmènent cinq ados déscolarisés pour faire une traversée de la Méditerranée et les réinsérer par les valeurs de la mer. Mais arrivés au port, ils tombent sur Riton, leur skippeur, un ancien flic de la BAC, qui a tout quitté pour fuir la banlieue. Ces jeunes, c’est son pire cauchemar. Contraints, ils se retrouvent tous embarqués sur le même bateau pour une virée en mer de quinze jours. Une chose est sûre, après cette Traversée, ils n’auront plus tout à fait la même vision du monde…",https://www.youtube.com/watch?v=UV4BlXOh7c4,UV4BlXOh7c4
tt21042306,Stella est amoureuse,2022,110,Comedy,"['Flavie Delangle', 'Marina Foïs', 'Benjamin Biolay']","['Stella Vlaminck', 'Rosy Vlaminck', 'Serge Vlaminck']",Sylvie Verheyde,5.6,256.0,"For Stella, it’s her final year. But she says she doesn’t care! That year, she discovers the famous Parisian club, the Bains Douches, 80’s and its crazy nights. Her friends are just studying, her father has left with another woman and her mother is depressed. And then there is André who dances like a God… That year will decide her whole life. She pretends not to think about it…",2.335,/5qEIjhaQejKc2pjPF1nT6ot7wBH.jpg,"1985, premier été sans les parents. Le soleil, les copines, les Italiens, le rêve. Retour à la réalité, pour Stella, c’est l’année du bac. Et même si elle dit qu’elle s’en fout, elle sait bien que ça peut décider de sa vie entière… Plutôt mourir que de reprendre le bar de ses parents. Surtout que, chez elle, son père s’est cassé avec une autre, en laissant les dettes et sa mère en déprime. Heureusement il y a les sorties, la nuit, les rencontres, et puis l’amour pour rêver d’un autre monde.",https://www.youtube.com/watch?v=UKT4IRh8xVQ,UKT4IRh8xVQ
tt21257212,Le Tigre et le président,2022,98,Comedy,"['Jacques Gamblin', 'André Dussollier', 'Christian Hecq']","['Paul Deschanel', 'Georges Clemenceau', 'Alexandre Millerand']",Jean-Marc Peyrefitte,6.1,293.0,"1920. Georges Clémenceau just lost the french presidential elections to the unknown Paul Deschanel, an idealistic who wants to change the country. But, one day, Deschanel falls from a train and disappear. At daybreak, France is looking for its president, a great chance for the « Tiger » Georges Clémenceau.",1.821,/zvF7P2Gpth7bZNgXBhubsc8TNop.jpg,"1920, les années folles. Georges Clemenceau vient de perdre l’élection présidentielle face à l'inconnu Paul Deschanel, un idéaliste qui veut changer le pays. Mais un soir ce dernier tombe d'un train et se volatilise.",https://www.youtube.com/watch?v=J-g3CucH7FI,J-g3CucH7FI
tt21309242,La Graine,2023,92,Comedy,"['Marie Papillon', 'Stacy Martin', 'François Damiens']","['Lucie', 'Inès', 'Mr Peeters']",Eloïse Lang,4.8,232.0,"Lucie and Ines love each other and want to have a child, but they are missing something. After five attempts at MAP, they leave for a final test in Belgium. Then begins a crazy quest to find THE seed.",17.444,/jfp2t2jPC81Utig1NNTZ4AydBR2.jpg,"Lucie et Inès s’aiment et veulent un enfant, mais il leur manque quelque chose… Après cinq tentatives de PMA (procréation médicalement assistée), elles partent pour un ultime essai en Belgique. Commence alors une quête folle pour trouver LA graine.",https://www.youtube.com/watch?v=cFt2aWdv7Jw,cFt2aWdv7Jw
tt21358120,Laura Laune : Le diable est une gentille petite fille,2020,84,Comedy,['Laura Laune'],['Laura Laune'],Anthony Adam,8.0,13.0,"Laura, this young and pretty blonde with the face of such an innocent angel arrives on stage ... What does she have in store for you?  Laura Laune has no limits, she dares everything! In a stripping black humor and a total irreverence, the angelic madness of Laura Laune and her characters full of paradoxes gives you chills: is she innocent or mean? Aware of his words or just crazy to link? From a nursery rhyme that goes into a spin, characters of seemingly imperceptible madness, the show has many surprises in store for you. Sheltered under his air of a little fair-haired girl, the Belgian humorist, who caused a sensation by winning all the prizes of the humor festivals of the last two years, uncompromisingly tackles the most difficult themes: maternity, education, parenthood , abuse, homosexuality, racism, homophobia, and many others.  With Laura Laune, you will discover the monsters hiding in the closet!",1.539,/bp5hb0RQIPi55qxvPuetU2veBdg.jpg,"Architecte de formation, Laura Laune a rapidement choisi de changer radicalement d'orientation professionnelle pour monter sur les planches. Elle se sert de son visage d'ange pour diffuser un humour noir et incisif et revisite des contes de fées dans son style bien particulier.",https://www.youtube.com/watch?v=fYxe8bg5hHw,fYxe8bg5hHw
tt21431680,Trois nuits par semaine,2022,103,Comedy,"['Pablo Pauly', 'Romain Eck', 'Romain Eck']","['Baptiste', 'Cookie Kunty', 'Quentin']",Florent Gouëlou,6.1,423.0,"Baptiste, 29, is in a relationship with Samia, when he meets Cookie Kunty, a young Parisian drag queen. Driven by the idea of ​​a photo project with her, he immerses himself in a universe in which he discovers everything, until he begins a relationship with Quentin, the young man behind the drag queen.",1.697,/tGd8Az1CMwdTg8BnrH9J2kdNZfL.jpg,"Lorsque le jeune Baptiste rencontre Cookie Kunty, une jeune drag queen parisienne, il se sent obligé de commencer un nouveau projet photographique.",https://www.youtube.com/watch?v=vIumycN8TSM,vIumycN8TSM
tt21627730,Youssef Salem a du succès,2022,97,Comedy,"['Ramzy Bedia', 'Noémie Lvovsky', 'Abbes Zahmani']","['Youssef Salem', 'Lise', 'Omar Salem']",Baya Kasmi,6.6,641.0,"Youssef Salem, 45, has always managed to miss his writing career. But the trouble begins when his new novel becomes a success because Youssef couldn't help but be inspired by his own, for better or worse. He must now avoid at all costs that his book falls into the hands of his family.",2.257,/qKH1SWvwqlYPID5OE5TE7dfkSxF.jpg,"Youssef Salem, 45 ans, a toujours réussi à rater sa carrière d’écrivain. Mais les ennuis commencent lorsque son nouveau roman rencontre le succès car Youssef n’a pas pu s’empêcher de s’inspirer des siens, pour le meilleur, et surtout pour le pire. Il doit maintenant éviter à tout prix que son livre ne tombe entre les mains de sa famille...",https://www.youtube.com/watch?v=sxCJCOLuV-U,sxCJCOLuV-U
tt21956512,L'école est à nous,2022,108,Comedy,"['Sarah Suco', 'Jean-Pierre Darroussin', 'Oussama Kheddam']","['Virginie Thévenot', 'Daniel Laverne', 'Ousmane Gambi']",Alexandre Castagnetti,6.3,201.0,"Virginie Thévenot, a somewhat special math teacher, takes advantage of a general strike in a college to try an extraordinary experiment with a small group of students. She takes a bet: let them do what they want... A spark that will ignite the spirits of teenagers, cause a small revolution within the college, and turn their lives upside down.",3.048,/6f29PNchQVMjvyG3wFZeLkZtRi.jpg,"Virginie Thévenot, une prof de maths un peu spéciale, profite d’une grève générale dans un collège pour tenter une expérience hors du commun avec un petit groupe d’élèves. Elle prend un pari : leur laisser faire ce qu’ils veulent…  Une étincelle qui va enflammer les esprits des ados, provoquer une petite révolution au sein du collège et bouleverser leur vie à tous.",https://www.youtube.com/watch?v=6TPad9FxBhA,6TPad9FxBhA
tt21997718,Le cours de la vie,2023,90,Comedy,"['Agnès Jaoui', 'Jonathan Zaccaï', 'Géraldine Nakache']","['Noémie Capdenac', 'Vincent Lartigue', 'Louison']",Frédéric Sojcher,5.7,159.0,"Noémie, an experienced screenwriter, meets up with Vincent, her first childhood love, at the film school where he is now the director. Through an extraordinary masterclass where intimacy rubs shoulders with the universal and reality flirts with fiction, Noémie will teach Vincent and his students that the art of writing a screenplay is the art of living passionately.",18.91,/wg92fUpEqy6ymuld69dBbDa3Arv.jpg,"Noémie, une scénariste à succès, est invitée à l'École Nationale Supérieure de l'Audiovisuel de Toulouse par son directeur, Vincent, qui n'est autre que son premier amour. Elle s'y rend avec plaisir pour donner une masterclass à des étudiants, mais également pour tenter de renouer avec Vincent...",https://www.youtube.com/watch?v=R_PRPCZ478c,R_PRPCZ478c
tt22360682,Pattie et la colère de Poséidon,2022,95,Comedy,"['Kaycie Chase', 'Christophe Lemoine', 'Emmanuel Curtil']","['Pattie', 'Sam', 'Chickos']",David Alaux,5.8,962.0,"An adventurous mouse sets off to battle dangerous creatures in Ancient Greece, including Poseidon.",24.023,/gVPw9gRPsZZhzY6cIXp6h6nep5M.jpg,"La vie s’écoule paisiblement à Yolcos, belle et prospère ville portuaire de la Grèce antique, lorsque la population est menacée par la colère de Poséidon. Une jeune souris aventurière et le chat qui l’a adoptée vont alors aider à son insu le vieux Jason et ses Argonautes dans leur quête pour sauver la cité. Mais bien plus qu’un coup de main, l’opération les amènera finalement à affronter les créatures mythiques les plus dangereuses de la mythologie et à surmonter tous les dangers à leur place.",https://www.youtube.com/watch?v=FtLNcc-wHpg,FtLNcc-wHpg
tt23740404,Un homme heureux,2023,89,Comedy,"['Fabrice Luchini', 'Catherine Frot', 'Catherine Frot']","['Jean Leroy', 'Édith', 'Eddy Leroy']",Tristan Séguéla,5.4,559.0,"Jean has been the conservative mayor of a small town for several years. He intends to run for another term. Edith, his wife, is the paragon of the traditional devoted housewife and mother. So it comes as quite a shock when she tells her husband of forty years that deep down, she has always been... A MAN! Totally blindsided, Jean didn't see this coming. For a politician campaigning on family values, this is too much! But Edith, still the loving wife, make a deal with him: she will postpone her transition and stay a woman until after the elections. But as we know, campaigns are all about digging up dirt to keep the rumor mill turning",4.411,/oAqboHimgnlVQfTx913hdqzHiP8.jpg,"Alors que Jean, maire très conservateur d'une petite ville du Nord, est en campagne pour sa réélection, Édith, sa femme depuis quarante ans, lui annonce une nouvelle qu’elle ne peut plus taire… Au plus profond de son être, elle est - et a toujours été - un homme. Jean pense d’abord à une plaisanterie mais réalise rapidement qu’Édith est sérieuse et déterminée à mener sa transition jusqu’au bout. Il comprend alors que son couple, mais aussi sa campagne électorale, risquent d’être sacrément chamboulés…",https://www.youtube.com/watch?v=PeCfMoFx3qc,PeCfMoFx3qc
tt23867462,Happy Nous Year,2022,59,Comedy,"['Kev Adams', 'Camille Lellouche', 'Audrey Pirault']","['Gaël', 'Hannah', 'Prune']",Frank Bellocq,5.4,536.0,"En route to a party, two strangers get stuck in an elevator on New Year's Eve — and find themselves connecting in unexpected ways.",5.979,/AkfvwYH5dYbDI0x74YG4jNV4GeI.jpg,"Alors qu'ils se rendent à une fête le soir du Nouvel An, deux inconnus se retrouvent coincés dans un ascenseur, où ils finissent par tisser des liens de façon inattendue.",https://www.youtube.com/watch?v=TM-eLqQM10g,TM-eLqQM10g
tt24156250,Le clan,2023,92,Comedy,"['Eric Fraticelli', 'Denis Braccini', 'Philippe Corti']","['Belette', 'Fred', 'Max']",Eric Fraticelli,6.4,299.0,"Fred, Achille, Max and Belette form a good-for-nothing  gang of crooks. Dismally failing their last raid, they decide to get back in the game, kidnapping Sophie Marceau.",4.668,/1j1UUf5dSsx0oziF14RdAJfY8zk.jpg,"Fred, Achille, Max et Belette sont quatre truands qui forment une belle équipe de bras cassés. Après avoir raté lamentablement leur dernier coup, ils décident de se refaire en kidnappant Sophie Marceau.",https://www.youtube.com/watch?v=YY-l4YMDIwY,YY-l4YMDIwY
tt25750424,Voyages en Italie,2023,91,Comedy,"['Philippe Katerine', 'Sophie Letourneur']","['Jean-Philippe', 'Sophie']",Sophie Letourneur,6.0,215.0,"A French couple burnt out by the routine of their daily family life decides after much hesitation to travel to Sicily for a short holiday. Voyages en Italie depicts the neuroses and eccentricities of Jean-Philippe and Sophie, the gracious dynamics of their relationship and the depth of their affection and intimacy.",2.137,/ij7pCTFiAIE3fkaDPU90xZ455X5.jpg,"Une escapade romantique peut-elle raviver la flamme dans un couple ? Elle a réussi à le convaincre de partir quelques jours sans enfant. Ce sera où il a envie, sauf en Italie. Il y est déjà allé avec toutes ses ex... L'Espagne ? Les sentiers de l'Aubrac ? Ce sera finalement la Sicile – car selon lui, c'est pas tout à fait l'Italie.",https://www.youtube.com/watch?v=AdgN4prc0CY,AdgN4prc0CY
tt25971180,Les choses simples,2023,95,Comedy,"['Lambert Wilson', 'Grégory Gadebois', 'Marie Gillain']","['Vincent', 'Pierre', 'Camille']",Éric Besnard,6.5,956.0,"Vincent is a famous successful entrepreneur. One day, a car breakdown on a mountain road temporarily interrupts his frantic lifestyle. Pierre, who lives apart from the modern world in the middle of sublime nature, comes to his aid and offers him his hospitality. The meeting between these two men, who are opposites will upset their respective beliefs and they will find themselves laughing. The question is...deep down, are they really each living the lives they want to live?",3.361,/lm4D555GnwAuOQHipk7ENHUcXAi.jpg,"Vincent est un célèbre entrepreneur à qui tout réussit. Un jour, une panne de voiture sur une route de montagne interrompt provisoirement sa course effrénée. Pierre, qui vit à l’écart du monde moderne au milieu d’une nature sublime, lui vient en aide et lui offre l’hospitalité. La rencontre entre ces deux hommes que tout oppose va bouleverser leurs certitudes respectives. Et ils vont se surprendre à rire. Au fond, vivent-ils vraiment chacun les vies qu’ils ont envie de vivre ?",https://www.youtube.com/watch?v=4WgwOABWMGo,4WgwOABWMGo
tt26660615,La vie pour de vrai,2023,110,Comedy,"['Dany Boon', 'Kad Merad', 'Charlotte Gainsbourg']","['Tridan Lagache', 'Louis', 'Roxane']",Dany Boon,5.7,1082.0,"Tridan Lagache has spent his whole life at Club Med, changing friends every 8 days. At 50, he resigns from the vacation spot where he was born, determined to track down his great mini-club childhood love, Violette.
 He shows up in Paris, naïve and lost but glad to be lodged by Louis, a half-brother he never knew he had. In order to be rid of the cumbersome Tridan, Louis passes one of his fling off as Violette, and Tridan, all emotional, thinks he recognizes her at first glance.",6.348,/8KIyuYSq6DjShBvDNgCG4vurqvy.jpg,"Tridan Lagache a passé sa vie au Club Med, à changer d’amis tous les 8 jours. À 50 ans, il démissionne du club de vacances mexicain où il est né, bien décidé à retrouver, 42 ans plus tard, son grand amour d’enfance, Violette. Il débarque à Paris, naïf et perdu mais heureux d’être hébergé chez Louis, un demi-frère dont il ignorait l’existence. Pour se débarrasser d’un Tridan encombrant, Louis supplie une de ses conquêtes, Roxane, de se faire passer pour Violette que Tridan croit reconnaître au premier regard.",https://www.youtube.com/watch?v=0ROE5NPJiZw,0ROE5NPJiZw
tt27128442,Notre tout petit petit mariage,2023,82,Comedy,"['Ahmed Sylla', 'Camille Lou', 'Grégoire Bonnet']","['Max', 'Lou', 'Charles']",Frédéric Quiring,3.8,368.0,"Max and Lou have made a promise to each other. For their wedding it will be only them and their witnesses. But that... That was without counting on the HUGE surprise party that awaits them! They wanted to be 4, they find themselves 300 and everything is going to get out of control very quickly... They were dreaming small, small... They will have big, VERY VERY big!",5.617,/xtGkgTgPGiVXTIw6H2r22KfgYb3.jpg,"Max et Lou se sont fait une promesse. Pour leur mariage ce sera seulement eux et leurs témoins. Mais ça… C’était sans compter sur l’ÉNORME fête surprise qui les attend ! Ils voulaient être 4, ils se retrouvent 300 et tout va très vite devenir incontrôlable… Ils rêvaient tout petit petit… Ils auront grand, TRÈS TRÈS grand !",https://www.youtube.com/watch?v=Y51zkWzpcqA,Y51zkWzpcqA
tt27128451,Pour l'honneur,2023,97,Comedy,"['Olivier Marchal', 'Olivia Bonamy', 'Mathieu Madénian']","['Marco Bianchoni', 'Anabella Bianchoni', 'Dédé']",Philippe Guillard,5.6,181.0,"Two villages in the south of France have always been bitter rivals, but when a group of asylum seekers arrive in the community, the life of both villages is shaken up and age-old disagreements escalate. Their antagonism reaches its peak with the annual rugby derby played between the two village teams, but this time, with the new outsiders joining as unexpected recruits, the result of the 100th match will be more unpredictable than ever.",5.774,/bGMRCyNb5BRHAC62gUuvk6oeg4X.jpg,"Trocpont-sur-Tescou et Tourtour-les-Bains, deux villages du sud de la France, se livrent une impitoyable guerre de clochers, symbolisée par un solide derby entre les deux clubs de rugby. Alors que Trocpont a incontestablement pris l’ascendant, l’arrivée inattendue de demandeurs d’asile va changer la donne. Tourtour pourra-t-elle ainsi battre son ennemi juré l’année du derby le plus important de son histoire, celle du centenaire ?",https://www.youtube.com/watch?v=KEij_IUXLW8,KEij_IUXLW8
tt27197387,AKA,2023,122,Action,"['Alban Lenoir', 'Éric Cantona', 'Thibault de Montalembert']","['Adam Franco', 'Victor Pastore', 'Kruger']",Morgan S. Dalibert,6.6,13941.0,A steely special ops agent finds his morality put to the test when he infiltrates a crime syndicate and unexpectedly bonds with the boss' young son.,988.329,/3BSxAjiporlwQTWzaHZ9Yrl5C9D.jpg,"Adam Franco est un agent infiltré, effectuant le sale boulot partout où il est nécessaire. Sa nouvelle mission, intégrer une organisation mafieuse en France pour déjouer un attentat terroriste imninent dans la capitale.",https://www.youtube.com/watch?v=KzsUj_BUqHY,KzsUj_BUqHY
tt27530851,Ma langue au chat,2023,99,Comedy,"['Zabou Breitman', 'Pascal Elbé', 'Mélanie Bernier']","['Laure', 'Daniel', 'Magali']",Cécile Telerman,5.8,189.0,"Fourty-something years old Laure can't bother anything : her job, her husband Daniel... neither her life. Her only ally is her cat named Max. When her friends show up for Daniel's birthday and Max disappear, she cracks up... and starts an investigation. Who made Max disappear ? Who is guilty ? There are more surprises to come...",3.13,/gPiLM26MdugS6R9ED3XTbvBnpPw.jpg,"A l’aube de la cinquantaine, Laure ne supporte plus rien : ni son travail, ni son mari Daniel…ni sa vie. Le seul être qui trouve grâce à ses yeux et constitue son seul allié est Max, son chat.  Lorsque ses amis de toujours débarquent à la campagne pour fêter l’anniversaire de Daniel et que Max le chat disparaît, Laure disjoncte…et se met à enquêter. Qui a fait disparaître Max ? Qui est le coupable ? Laure n’est pas au bout de ses surprises.",https://www.youtube.com/watch?v=AYd-2Vv8byM,AYd-2Vv8byM
