id_film,titre_original,annee_sortie,duree,genres,acteurs,personnage_film,directeur,moyenne_notes,nombre_votes,description_en,popularite,chemin_affiche,description_fr
tt10916810,Megalomaniac,2022,105,Horror,"['Eline Schumacher', 'Benjamin Ramon', 'Hélène Moor']","['Martha', 'Félix', 'Julie']",Karim Ouelhaj,5.5,1290.0,"Felix and Martha, the two offspring of legendary serial murderer The Skinner of Mons, grapple with the grotesque legacy bequeathed to them. While Martha works a menial janitorial job, Felix continues his father's reign of terror. But following a brutal attack at work, Martha quickly descends into madness, finding she must come to terms with the infamous blood that flows through her veins.",1.931,/bgullymFFblfNaEqRX2j74oTIQ.jpg,"Félix et Martha sont les enfants d’un terrible tueur en série belge, le Dépeceur de Mons. Si le premier s’accomplit en perpétuant l’œuvre du père, la seconde devra se résoudre à la violence après une agression sur son lieu de travail."
tt10917134,Il n'y aura plus de nuit,2020,75,"Documentary,War",['Nathalie Richard'],['Narrator'],Éléonore Weber,7.1,375.0,"Images from helicopters. Video recordings from the American and the French military forces in Afghanistan, Iraq and Syria. The intervention is taking place right before our eyes. How far can the desire to see lead to, when it has no limits?",1.342,/rXf80kTWiWth46lsh6uCSfteW6w.jpg,"Des images provenant d’hélicoptères sur le théâtre des opérations. L’œil insatiable des pilotes scrute le paysage. Les hommes qui sont visés ignorent qu’ils le sont, ils n’ont pas repéré d’où venait la menace. L’intervention a lieu sous nos yeux. Celui qui filme est également celui qui tue."
tt10940736,Petite fleur,2022,98,"Comedy,Thriller","['Daniel Hendler', 'Vimala Pons', 'Sergi López']","['José', 'Lucie', 'Bruno Rodriguez']",Santiago Mitre,6.0,609.0,"""Drinking, dancing and... killing me. It's the new life my neighbour Jose has decided to live. What better way to escape boredom than coming to kill me every thursday? His wife, Lucie, prefers to go to a shrink. To each their own therapy.",3.647,/lMO0n5CAMRftZGebjTCXmufuJiZ.jpg,"Le couple, l’amour et la vie de famille sont de bien belles aventures que vivent José et Lucie. Jusqu’au jour où l’ennui s’installe. Lucie consulte alors un psy pour sauver leur couple. De son côté, José vient me voir, moi, Jean-Claude, leur voisin. Ensemble, nous lançons une nouvelle thérapie. Trinquer, danser et jouer au meurtrier tous les jeudis: la nouvelle recette du bonheur!"
tt10944760,Titane,2021,108,"Drama,Horror,Sci-Fi","['Vincent Lindon', 'Agathe Rousselle', 'Agathe Rousselle']","['Vincent', 'Alexia', 'Adrien']",Julia Ducournau,6.5,60261.0,"A woman with a metal plate in her head from a childhood car accident embarks on a bizarre journey, bringing her into contact with a firefighter who's reunited with his missing son after 10 years.",46.581,/pbDVekok28QYYitnfARUWJ57D3I.jpg,"Après une série de crimes inexpliqués, un père retrouve son fils disparu depuis 10 ans. Titane : métal hautement résistant à la chaleur et à la corrosion, donnant des alliages très durs."
tt10945158,Ils sont vivants,2021,112,Drama,"['Marina Foïs', 'Seear Kohi', 'Laetitia Dosch']","['Béatrice', 'Mokhtar', 'Ingrid']",Jérémie Elkaïm,5.8,259.0,"Beatrice, recently widowed by a far right sympathetic policeman, lives with her son & mother. She doesn’t like migrant and foreigners. When she meets Mokhtar, an Iranian entered illegally in France, her world crumbles. This is the beginning of a passionate love story leading Beatrice to defy her racist entourage and the law so that he can cross the Channel.",2.581,/9QrdakiJd8Fb4vZC0oDfYU9jj9q.jpg,"Veuve depuis peu, Béatrice vit avec son fils et sa mère. Sa rencontre avec Mokhtar, enseignant iranien arrivé clandestinement en Europe, va bouleverser son quotidien et ses convictions. Par amour pour lui, elle va devoir défier les préjugés de son entourage et les lois de son pays."
tt10945232,Hommes au bord de la crise de nerfs,2022,97,Comedy,"['Thierry Lhermitte', 'Ramzy Bedia', 'François-Xavier Demaison']","['Hippolyte', 'Romain', 'Antoine']",Audrey Dana,5.2,564.0,"Seven men, all city-dwellers aged between 17 and 70, with nothing in common apart from the fact that they are all on the verge of a nervous breakdown, meet up at a lonely sta- tion for an unusual course in the wild that is supposed to get them back on their feet. Each step in this boot camp, designed by an eccentric and feisty female coach, aims to reveal them to themselves. The task seems to be a tough one, especially as nothing goes as planned between these men.",9.21,/9IiTNWohanK62otUDGoCvgx2mI7.jpg,"Sept hommes, de 17 à 70 ans, que tout oppose, sinon d’être au bord de la crise de nerfs, se retrouvent embarqués dans une thérapie de groupe en pleine nature sauvage. Ce stage mystérieux, « exclusivement réservé aux hommes », est censé faire des miracles. Première surprise à leur arrivée : le coach est une femme ! Imprévisible et déroutante, elle va tout faire pour les aider à aller mieux. Avec ou sans leur consentement…"
tt10945254,Opération Portugal,2021,95,Comedy,"[""D'Jal"", ""D'Jal"", 'Sarah Perles']","['Hakim', 'Joaquim', 'Julia']",Frank Cimière,4.7,536.0,"Hakim, 35, a friendly neighborhood cop, must infiltrate the Portuguese community for the purpose of an investigation. But can one become Portuguese in three days? Especially when we know that Hakim is a walking disaster at undercover operations. His clumsiness and bad luck turn his many infiltrations into cataclysms. The case is clearly too big for him. Quickly trapped between his feelings and his mission, Hakim, who lives alone with his mother, will discover a community, but also a family.",8.319,/lzTNmjQuF6yFIFVhfp9n3z1Ebm6.jpg,"Hakim, 35 ans, sympathique flic de quartier d’origine marocaine, doit infiltrer la communauté portugaise pour les besoins d’une enquête. Mais peut-on devenir Portugais en trois jours ? Surtout quand on sait qu’en intervention Hakim est une catastrophe ambulante. Sa maladresse et sa malchance transforment ses nombreuses initiatives en cataclysmes. Le costume est clairement trop grand pour lui. Rapidement pris au piège entre ses sentiments et sa mission, Hakim, qui vit seul avec sa mère, va découvrir une communauté, mais aussi une famille."
tt10945274,Mystère,2021,84,"Adventure,Drama,Family","['Vincent Elbaz', 'Shanna Keil', 'Marie Gillain']","['Stéphane Dutel', 'Victoria Dutel', 'Anna']",Denis Imbert,6.3,2838.0,"Stéphane decides to move to the beautiful mountains of Cantal in order to reconnect with his 8-year-old daughter, Victoria, who has been silent since her mother's disappearance. During a walk in the forest, a shepherd gives Victoria a puppy named ""Mystery"" who will gradually give her a taste for life. But very quickly, Stéphane discovers that the animal is in reality a wolf… Despite the warnings and the danger of this situation, he cannot bring himself to separate his daughter from this seemingly harmless ball of hair.",16.435,/u6fBXfWU7jaG0zWYiOvh1myEQC.jpg,"Stéphane décide d'emménager dans les belles montagnes du Cantal afin de renouer avec sa fille de 8 ans, Victoria, mutique depuis la disparition de sa maman. Lors d'une promenade en forêt, un berger confie à Victoria un chiot nommé "" Mystère "" qui va petit-à-petit lui redonner goût à la vie. Mais très vite, Stéphane découvre que l'animal est en réalité un loup... Malgré les mises en garde et le danger de cette situation, il ne peut se résoudre à séparer sa fille de cette boule de poils d'apparence inoffensive."
tt10945316,Les meilleures,2021,80,"Drama,Romance","['Lina El Arabi', 'Esther Bernet-Rollande', 'Kiyane Benamara']","['Nedjma', 'Zina', 'Leïla']",Marion Desseigne-Ravel,6.3,262.0,"Paris. Nedjma, a teenager living with her mom and sister, spends the summer with her squad. She sees her life turned upside down when she meets Zina, coming from the opposite gang. They are rivals in broad daylight, but lovers in secret.
 Nedjma is sucked into a spiral, torn apart between the values of the hood and her own desire, which no one around her can possibly understand or let alone tolerate.
 She will have to make a choice that will ultimately define who she is.",5.032,/oYQvfaO8C2vDxb3gT8lvBLMAuUC.jpg,"Nedjma, 18 ans : « Sur un mur de ma rue, on a tagué : Le premier qui tombe amoureux a perdu. Moi je dis que c’est vrai. Parce qu’après, tout le monde parle sur toi. Parce qu’après, t’es à la merci, tu y penses tout le temps, et le monde est à l’envers. J’ai perdu, je suis amoureuse d’une fille, je ne sais pas quoi faire… »."
tt10951972,Arthur Rambo,2021,87,Drama,"['Rabah Nait Oufella', 'Bilel Chegrani', 'Antoine Reinartz']","['Karim D.', 'Farid, le frère', 'Nicolas']",Laurent Cantet,6.1,704.0,"Who is this Karim D. ? The new young writer whom the media can't get enough of? Or his alias, Arthur Rambo, the author of old hate-fuellled messages which are dredged up, one day, from social media websites?",3.005,/eqQKKFNToX8nrmKOxMccpUjbAoY.jpg,Qui est Karim D. ? Ce jeune écrivain engagé au succès annoncé ou son alias Arthur Rambo qui poste des messages haineux que l’on exhume un jour des réseaux sociaux…
tt10965792,Belle fille,2020,96,Comedy,"['Alexandra Lamy', 'Miou-Miou', 'Jonathan Zaccaï']","['Louise', 'Andréa', 'Anto']",Méliane Marcaggi,5.8,565.0,"Fed up with her cheating husband, Louise, 45, takes off for a weekend in Corsica. But after a wild night of unbridled passion with a man who winds up dead, Louise is unwittingly mistaken for his secret, longtime girlfriend by his Corsican fearsome but loving mother.",5.347,/1Hmqp7Ct4aCuGb0SCpUFQj79y58.jpg,"Découvrant que son mari la trompe, Louise décide de penser enfin à elle et part décompresser en Corse le temps d’un week-end. Elle passe une folle nuit avec un bel inconnu... Une seule puisque, au petit matin, il ne se réveille pas. Andréa, la mère de celui-ci,  débarque sur les lieux et prend immédiatement Louise pour la belle-fille dont elle a toujours rêvé! Prise au piège, Louise va devoir jouer le rôle de la belle-fille idéale pour quelques jours. Problème: sa nouvelle belle-mère ne veut plus la lâcher..."
tt10965850,Bruno Reidal,2021,101,"Biography,Crime,Drama","['Dimitri Doré', 'Jean-Luc Vincent', 'Roman Villedieu']","['Bruno Reidal', 'Professeur Lacassagne', 'Bruno Reidal 10 ans']",Vincent Le Port,6.6,907.0,"Raulhac, Cantal, France, September 1, 1905. In the forest surrounding his hometown, the young seminarian Bruno Reidal murders a child and then surrenders himself to the authorities.",3.44,/yHIrhCnG3PdlasQvKtLVTC5G5gb.jpg,"Raulhac, Cantal, France, 1er septembre 1905. Dans la forêt qui entoure sa ville natale, le jeune séminariste Bruno Reidal assassine un enfant et se rend ensuite aux autorités."
tt10965976,Cette musique ne joue pour personne,2021,107,"Comedy,Drama,Romance","['François Damiens', 'Ramzy Bedia', 'Vanessa Paradis']","['Jeff de Claerke', 'Neptune', 'Suzanne']",Samuel Benchetrit,6.3,514.0,"In a port city, the lives of a few isolated people, used to violence, are strongly influenced by the love they feel for each other. Choices, envy, love and tenderness are the driving forces that help these characters to be themselves and give meaning to their lives. A tribute to poetry, theatre and art.",4.148,/t9IZxbAtECL36QqdBTPZPnZcTy0.jpg,"Au cœur d'une ville portuaire où des êtres isolés, habitués à la violence, voient soudain leurs vies bouleversées par le théâtre, la poésie et l'art. Et leurs quotidiens, transformés par l'amour…"
tt10966156,Lucky,2020,90,Comedy,"['Michaël Youn', 'Alban Ivanov', 'Florence Foresti']","['Tony', 'Willy', 'Caroline Jamar']",Olivier Van Hoofstadt,4.6,430.0,Willy and Tony have a brilliant idea for getting out of it financially: stealing a dog from the brigade des stups. But everything does not go as planned and the two accomplices will have to rely on the most corrupt of the cops.,7.736,/ryoR3h9nJ2ymZa0j8aUravCkHDM.jpg,"Pour s’en sortir financièrement, Willy et son pote Tony, endettés de naissance, ont une idée de génie : voler un chien de la brigade des stups. Mais, les choses ne se passent pas tout à fait comme ils l’avaient prévu. La seule solution : s’associer avec Caro, une flic totalement corrompue."
tt11002900,Playlist,2021,84,"Comedy,Drama,Music","['Sara Forestier', 'Laetitia Dosch', 'Bertrand Belin']","['Sophie Legal', 'Julia', 'Le narrateur']",Nine Antico,6.3,803.0,"Sophie, 28, just found out she landed that job at a famous Parisian publisher. Her dream? Not exactly: she would rather see her own graphic work printed… When she tells her boyfriend Jean she is pregnant, everything explodes. They break up and she must return to waiting tables like her friend Julia, an aspiring actress. How can one survive in the city under such conditions?",2.999,/22hzlozbPeEYZb56BVSZIPrnitH.jpg,"Sophie a 28 ans. Elle aimerait être dessinatrice, mais ce serait tellement plus facile si elle avait fait une école d’art. Elle aimerait aussi trouver l'amour, mais ce serait tellement plus facile s'il vous sautait aux yeux. Elle multiplie les expériences amoureuses et professionnelles. Prendre des coups, beaucoup, en donner, un peu : c’est ça, l’apprentissage. Dans sa tête tourne en boucle Daniel Johnston, qui chante que « l'amour véritable finit bien par vous tomber dessus » ; mais Sophie se demande s'il dit vrai."
tt11006570,La pièce rapportée,2020,86,Comedy,"['Anaïs Demoustier', 'Josiane Balasko', 'Philippe Katerine']","['Ava', ""Adélaïde Château-Têtard 'La Reine Mère'"", 'Paul Château-Têtard']",Antonin Peretjatko,5.5,397.0,"Paul Château-Têtard, a 45-year-old bachelor from the best of Parisian nobility, has – for the first time in his life – to take the Metro, and even buy a ticket. It is with extraordinary luck that the beautiful young Ava happens to be sitting at the counter: a spark ignites and wedding bells begin ringing in the distance.",3.801,/vIgbRvb4Q8Id1cbZuWJPWLmIpgg.jpg,"Paul Château-Têtard, vieux garçon de 45 ans et pur produit du 16e arrondissement de Paris, prend le métro pour la première fois de sa vie et tombe amoureux d’une jeune guichetière, Ava.  Leur mariage n’est pas du goût de « maman », Adélaïde Château-Têtard, qu’on appelle aussi la Reine-Mère. Pourtant cette dernière s’en accommode : un héritier serait le bienvenu. Mais le bébé tarde à venir...  Une guerre sans pitié s’engage entre les deux femmes, la Reine-mère étant persuadée qu’Ava trompe son fils. Il doit bien y avoir un amant quelque part…"
tt11013434,Antoinette dans les Cévennes,2020,96,"Adventure,Comedy,Romance","['Laure Calamy', 'Benjamin Lavernhe', 'Olivia Côte']","['Antoinette Lapouge', 'Vladimir Loubier', 'Eléonore Loubier']",Caroline Vignal,6.5,4050.0,"Antoinette, a school teacher, is looking forward to her long planned summer holidays with her secret lover Vladimir, the father of one of her pupils. When learning that Vladimir cannot come because his wife organized a surprise trekking holiday in the Cévennes National Park with their daughter and a donkey to carry their load, Antoinette decides to follow their track, by herself, with Patrick, a protective donkey.",10.299,/hHU3tev4ujbaElfI6cHlwMqsM5J.jpg,"Des mois qu’Antoinette attend l’été et la promesse d’une semaine en amoureux avec son amant, Vladimir. Alors quand celui-ci annule leurs vacances pour partir marcher dans les Cévennes avec sa femme et sa fille, Antoinette ne réfléchit pas longtemps: elle part sur ses traces! Mais à son arrivée, point de Vladimir, mais seulement Patrick, un âne récalcitrant qui va l'accompagner dans son singulier périple…"
tt11013468,Chacun chez soi,2020,83,Comedy,"['Michèle Laroque', 'Stéphane De Groodt', 'Alice de Lencquesaing']","['Catherine', 'Yann', 'Anna']",Michèle Laroque,4.8,413.0,"Catherine and Yann, happily married for many years, should have spent the year travelling abroad. But since he sold his business, Yann has been too busy with his bonsai trees and keeps postponing the big trip. Things go from bad to worse when their 27-year-old broke daughter and her boyfriend lose their apartment and come knocking on the door to stay. With Yann’s mid-life crisis spinning out of control, their couch surfing daughter and partner getting increasingly invasive and their stay becoming indefinite, Catherine will try everything to kick them out of the parental home and get her life back on track!",5.783,/tDnkvlBXXiIkAowjtzLeU54ZVhK.jpg,"Catherine et Yann sont en couple et amoureux depuis de nombreuses années. Mais depuis que Yann a quitté son boulot, il s’est pris de passion pour les bonsaïs. Une passion dévorante qui prend beaucoup de place aux yeux de Catherine, qui se sent quelque peu délaissée. La situation ne va pas s’arranger lorsque leur fille Anna, et son copain Thomas, viennent s’installer chez eux suite à une galère d’appartement. La cohabitation s’avère plus que difficile pour les deux couples que tout oppose…"
tt11018038,Dune Dreams,2021,103,"Drama,Mystery,Thriller","['Benoît Magimel', 'Igor van Dessel', 'Mercedes Cabral']","['Simon', 'Camille', 'Lani']",Samuel Doux,5.2,49.0,"In the wake of his wife’s death, Simon tries to make a fresh start by moving with his son Camille to Dubai. In that extraordinary city, Camille manages to forget, let go, and begin a new life. But for Simon, it’s not so easy. He begins to feel an alarming presence in their home - someone quietly, patiently lurking in the shadows. Could it really be his double? Simon slowly succumbs to anxiety and thinks he is going mad. But he’s not the only one to feel threatened this way. It seems to be happening to all people in Dubai who refuse to cut off all ties to their past.",1.4,/5UI57QaaKArOx7vUrmHQ8symLPj.jpg,"Après le décès de sa femme, Simon et son fils Camille déménagent à Dubaï pour soigner le deuil qu’ils traversent. Dans cette ville hors norme, Camille oublie, lâche prise et se construit une nouvelle vie. Pour Simon, rien n’est aussi facile. Il découvre une présence inquiétante chez lui, un double impassible, tapi dans l’ombre. Il sombre progressivement dans l’angoisse et croit devenir fou. Mais à Dubaï, il n’est pas le seul à subir cette menace, elle concerne tous ceux qui résistent et refusent de faire table rase de leur passé."
tt11032810,Cinquième set,2020,105,"Drama,Sport","['Alex Lutz', 'Ana Girardot', 'Kristin Scott Thomas']","['Thomas J. Edison', 'Eve', 'Judith Edison']",Quentin Reynaud,6.5,1519.0,"Thomas was once renowned as a young tennis prodigy, but never had the career he hoped for. At 37, despite his declining physical fitness and shattered knee he decides to compete in the intense qualifying rounds of the French Open at Roland-Garros for one last attempt at glory. Although his wife Eve and mother Judith advise him to give up, Thomas obsessively pushes forward. He will have to fight his own demons and will ultimately face a determined young player who reminds him of his younger self.",6.895,/a2JW1MixPQsF0MtPtyNxoDiQ4wO.jpg,"A presque 38 ans, Thomas est un tennisman qui n’a jamais brillé. Pourtant, il y a 17 ans, il était l’un des plus grands espoirs du tennis. Mais une défaite en demi-finale l’a traumatisé et depuis, il est resté dans les profondeurs du classement. Aujourd’hui, il se prépare à ce qui devrait être son dernier tournoi. Mais il refuse d’abdiquer. Subitement enivré par un désir de sauver son honneur, il se lance dans un combat homérique improbable au résultat incertain..."
tt11051898,Les oiseaux ivres,2021,105,Drama,"['Jorge Antonio Guerrero', 'Hélène Florent', 'Claude Legault']","['Willy', 'Julie', 'Richard']",Ivan Grbovic,6.7,338.0,"A drug-cartel worker runs afoul of his boss and migrates to Canada, in Ivan Grbovic’s timely tale of star-crossed love and starting over.",2.439,/jGPIZIaogTb1gflX9FcnsJ001iD.jpg,"La quête de Willy pour retrouver Marlena, son amour perdu, le mène du Mexique au Canada, où il se fait engager comme travailleur saisonnier à la ferme Bécotte, près de Montréal. Plusieurs destins s’entrecroisent, des mondes se rencontrent, les tensions montent et des moments de réalisme magique surgissent au cours des longues journées de travail."
tt11058214,Des feux dans la nuit,2020,94,"Drama,History","['Igor van Dessel', 'Ana Girardot', 'Jérémie Elkaïm']","['Alan', 'Mia', 'Mirko']",Dominique Lienhard,7.2,46.0,"Seventeenth century. Set in a small village, nestled between the sea and the mountain, the father of Alan, a young fifteen-year-old boy, has sold himself for two years to indentured service. Alan is forced to take the place of his father and struggles to support his family.",1.96,/s7xvzygWP36pgKLpN3n2zHEYGAW.jpg,"Un village isolé entre mer et montagne. Ses habitants tentent de survivre comme ils peuvent. Le père d’Alan, un jeune garçon de 15 ans, est parti se louer pour deux ans, loin de là, laissant le jeune garçon responsable de la survie de la famille. Une tâche démesurée pour Alan qui se voit aussi attribuer la responsabilité de surveiller de grands feux allumés sur la plage, pour faire cuire du sel, mais aussi, finit-il par apprendre, pour attirer les bateaux les soirs de tempête. Une nuit, un bateau s’échoue en offrant aux villageois sa précieuse cargaison. Une manne divine ?"
tt11060092,Poly,2020,102,Family,"['François Cluzet', 'Julie Gayet', 'Patrick Timsit']","['Victor', 'Louise', 'Brancalou']",Nicolas Vanier,5.7,226.0,The adventures of Shetland pony Poly in the South of France.,2.939,/n2v7Uqe9wjguBjDtOX9sbA1OSMh.jpg,"Cécile, 10 ans, déménage dans le sud de la France avec sa mère, Louise. L’intégration avec les autres enfants du village n’est pas facile. Lorsqu’un cirque de passage s’installe à côté, Cécile découvre que Poly le poney vedette est maltraité. Elle décide de le protéger et d’organiser son évasion ! Poursuivis par Brancalou, l’inquiétant directeur du cirque, et le mystérieux Victor, Cécile et Poly s’embarquent dans une cavale pleine de rebondissements, un véritable voyage initiatique et une incroyable histoire d’amitié…"
tt11068166,À l'abordage,2020,95,"Comedy,Drama","['Eric Nantchouang', 'Salif Cissé', 'Édouard Sulpice']","['Félix', 'Chérif', 'Edouard']",Guillaume Brac,7.0,2665.0,An unlikely oddball trio bond during an impromptu trip to the French countryside on a foolhardy romantic mission.,4.482,/ymwEpKb4XnVdhdhDfKmR6EScxhu.jpg,"Paris, un soir au mois d'août. Un garçon rencontre une fille. Ils ont le même âge, mais n'appartiennent pas au même monde. Félix travaille, Alma part en vacances le lendemain. Qu'à cela ne tienne. Félix décide de rejoindre Alma à l'autre bout de la France. Par surprise. Il embarque son ami Chérif, parce qu'à deux c'est plus drôle. Et comme ils n'ont pas de voiture, ils font le voyage avec Édouard. Évidemment, rien ne se passe comme prévu. Peut-il en être autrement quand on prend ses rêves pour la réalité ?"
tt11087960,Un monde,2021,72,Drama,"['Maya Vanderbeque', 'Günter Duret', 'Elsa Laforge']","['Nora', 'Abel', 'Victoire']",Laura Wandel,7.3,4687.0,"When Nora witnesses Abel being bullied by other kids, she rushes to protect him by warning their father. But Abel forces her to remain silent. Caught in a conflict of loyalty, Nora will ultimately try to find her place, torn between children’s and adult’s worlds.",6.63,/lTAfmBEaTYyPf3bre8hdIYiE3RB.jpg,"À son entrée à l’école, Nora est divisée entre la volonté d’aider son frère victime de harcèlement et la nécessité de s’intégrer à cette nouvelle communauté. Partagée entre son père qui l’incite à réagir et son frère qui lui demande de garder le silence, Nora est prise dans un conflit de loyauté. Dans un premier temps solidaire de son frère, Nora en vient à le trahir pour tenter de sauvegarder son propre lien au reste de la communauté."
tt11093134,Garçon chiffon,2020,108,"Comedy,Drama","['Nicolas Maury', 'Nathalie Baye', 'Arnaud Valois']","['Jérémie Meyer', 'Bernadette Meyer', 'Albert']",Nicolas Maury,5.5,534.0,"Jérémie, a young man reaching a breaking point on all fronts, decides to leave behind Paris and return to Limosin, to the home of his intrusive mother.",4.814,/kdwVfelEmWFGVmM94i1Cpt3O1Og.jpg,"Jérémie, la trentaine, peine à faire décoller sa carrière de comédien. Sa vie sentimentale est mise à mal par ses crises de jalousie à répétition et son couple bat de l’aile. Il décide alors de quitter Paris et de se rendre sur sa terre d’origine, le Limousin, où il va tenter de se réparer auprès de sa mère."
tt11093266,De son vivant,2021,122,Drama,"['Catherine Deneuve', 'Benoît Magimel', 'Gabriel A. Sara']","['Crystal Boltanski', 'Benjamin Boltanski', 'Dr. Eddé']",Emmanuelle Bercot,6.7,946.0,A son in denial of a serious illness. A mother facing the unbearable. And between them a doctor fighting to do his job and bring them to acceptance. The three of them have one year and four seasons to come together and understand what it means to die while living.,5.274,/fFLciAbjeEB4TFbKvJXQtywwoSk.jpg,"Un homme condamné trop jeune par la maladie. La souffrance d’une mère face à l’inacceptable. Le dévouement d’un médecin (le docteur SARA dans son propre rôle) et d’une infirmière pour les accompagner sur l’impossible chemin. Une année, quatre saisons, pour « danser » avec la maladie, l’apprivoiser, et comprendre ce que ça signifie : mourir de son vivant."
tt11127512,Heartbeat,2020,73,Thriller,"[""Nicole D'Angelo"", 'Chris Spinelli', 'Shane Ryan-Reid']","['Jennifer', 'Santoro', 'Rick']",Gregory Hatanaka,3.4,1356.0,A reporter finds her life in danger when the story she has published results in several murders that come closer to her.,2.367,/ppbMpesLraB3mWVwkBmRGFbsGgf.jpg,Une journaliste met sa vie en danger lorsque l'histoire qu'elle a publiée aboutit à plusieurs meurtres qui se rapprochent d'elle.
tt11136276,Azor,2021,100,"Drama,Thriller","['Fabrizio Rongione', 'Stéphanie Cléau', 'Carmen Iriondo']","['Yvan de Wiel', 'Inès de Wiel', 'Veuve']",Andreas Fontana,6.5,3103.0,"Yvan De Wiel, a private banker from Geneva, is going to Argentina in the midst of a dictatorship to replace his partner, the object of the most worrying rumors, who disappeared overnight. Between hushed lounges, swimming pools, and gardens under surveillance, a remote duel takes place between two bankers who, despite different methods, are the accomplices of a discreet and merciless form of colonization.",8.726,/4Gra15Mqb6NvXbyYtL3hk79OQ1d.jpg,"Yvan De Wiel, banquier privé genevois, se rend dans une Argentine en pleine dictature pour remplacer son associé, objet des rumeurs les plus inquiétantes, qui a disparu du jour au lendemain. Entre salons feutrés, piscines et jardins sous surveillance, un duel à distance entre deux banquiers qui, malgré des méthodes différentes, sont les complices d'une forme de colonisation discrète et impitoyable."
tt11154574,Voir le jour,2020,91,Drama,"['Sandrine Bonnaire', 'Brigitte Roüan', 'Aure Atika']","['Jeanne', 'Francesca', 'Sylvie']",Marion Laine,5.8,166.0,"Jeanne works as an auxiliary in a maternity in Marseilles. Day and night, Jeanne and her colleagues fight to help mothers and their babies against the lack of staff and constant management pressure. Jeanne lives with her 18 year-old daughter, Zoé. When a tragedy occurs at the maternity and Zoé leaves to study in Paris, Jeanne’s secret past suddenly resurfaces and forces her to assert her life choices.",1.858,/9QAgWmP2KcJGt3B46GQbt7MwEbI.jpg,"Jeanne travaille comme auxiliaire dans une maternité de Marseille. Nuit et jour, Jeanne et ses collègues se battent pour défendre les mères et leurs bébés face au manque d’effectif et à la pression permanente de leur direction. Jeanne vit avec Zoé, sa fille de 18 ans, qu’elle élève seule. Lorsqu’un drame survient à la maternité et que Zoé part étudier à Paris, le passé secret de Jeanne resurgit soudain et la pousse à affirmer ses choix de vie."
tt11167918,Chroma,2022,92,"Drama,Romance","['Solène Rigot', 'Aurélien Caeyman', 'Patrick Chesnais']","['Claire', 'Alain', 'Jacques Rénier']",Jean-Laurent Chautems,6.8,23.0,"To avoid facing her heavy past, a young woman with a borderline personality tries to seduce her strange neighbor. A singular love story between these two lonely and wounded souls is born, but will it be enough to save them from themselves?",0.6,/5PHPB6OjV3DEHHcuF7Yy43DgoH6.jpg,"Claire est une jeune femme à la personnalité extravertie et à l’âme mélancolique. Elle emménage dans un nouvel appartement et trompe sa solitude en observant ses voisins. Son attention est captée par Alain, un homme aux étranges phobies qui s’évertue à éviter toute relation affective. Une histoire d’amour singulière entre ces deux personnes va naître, mais suffira-t-elle à les libérer de leur passé ?"
tt11179020,Les cobayes,2020,80,Comedy,"['Thomas Ngijol', 'Judith Chemla', 'Dominique Valadié']","['Adam', 'Charlotte', 'Docteur Mangin']",Emmanuel Poulain-Arnaud,5.6,89.0,"A couple since high school, Charlotte and Adam have just had their first child. But they're not happy, and habits are gradually replacing enthusiasm, to the point of driving them apart... Hoping to recapture the momentum of their early days, they decide to become guinea pigs in a revolutionary treatment designed to strengthen their bond and desire.",2.059,/q9B5cyRzNMas7Cg9VuJ6Lsdz1XH.jpg,"En couple depuis le lycée, Charlotte et Adam viennent d’avoir leur premier enfant. Pourtant, ils ne sont pas heureux et les habitudes remplacent peu à peu l’enthousiasme, au risque de les séparer... Espérant retrouver l’élan des débuts, ils décident de devenir les cobayes d’un traitement révolutionnaire supposé renforcer le lien et le désir. En seulement quelques jours, les effets sont spectaculaires : la passion renaît et le couple se rapproche encore plus que ce qu’ils avaient imaginé. Mais si la chimie peut créer le bonheur, que se passe-t-il quand le traitement s’arrête ? C’est à partir de là que Charlotte et Adam vont réellement découvrir tout ce qu’il faut faire de fou pour s’aimer…"
tt11188734,Sous les étoiles de Paris,2020,86,Drama,"['Catherine Frot', 'Mahamadou Yaffa', 'Dominique Frot']","['Christine', 'Suli', 'La prostituée']",Claus Drexel,6.1,352.0,"Christine’s life has not been easy lately. Her lonely routine is divided between free food banks distributions and wandering the streets. On a cold winter night she founds Suli, an 8-year-old Eritrean boy, sobbing in front of her shelter. Christine understands that he is lost and has been separated from his mother. Bounded by their marginal condition, they embark together on an emotional journey to find Suli’s mother in the underground world of Paris...",8.458,/obziP53V5cVNTQpi9JffGiIfggn.jpg,"Depuis de nombreuses années, Christine vit sous un pont, isolée de toute famille et amis. Par une nuit comme il n’en existe que dans les contes, un jeune garçon de huit ans fait irruption devant son abri. Suli ne parle pas français, il est perdu, séparé de sa mère... Ensemble, ils partent à sa recherche. À travers les rues de Paris, Christine et Suli vont apprendre à se connaître et à s’apprivoiser. Et Christine à retrouver une humanité qu’elle croyait disparue."
